there are [value_count] trains leaving [value_place] that day , do you have a destination or time ?	where are you departing from ?
there are [value_count] trains that fit what you are looking for . i can book you at [value_time] , [value_time] , or [value_time] . which do you prefer ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that for you ?
sure thing ! how many tickets do you need ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
sure , the travel time is about [value_count] minutes , is there anything else i can help you with ?	the travel time is [value_count] minutes . is there anything else i can help you with ?
okay . thank you for calling !	you are welcome . have a nice day .
i can help you with that what day are you wanting to leave ?	what day would you like to travel ?
where will you be travelling to ?	what time would you like to leave ?
what time do you need to depart ?	what time would you like to leave ?
[train_id] leaves [value_day] at [value_time] and arrives at [value_time] . will this [value_count] work for you ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
the tickets are [value_price] gbp each .	the price is [value_price] pounds . is there anything else i can help you with ?
what type of place would you like to visit ?	is there a specific type of attraction you are interested in ?
unfortunately , i do not have any colleges located in that area . can i try a different area or attraction type ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
i have [attraction_name] theatre in the [value_area] located on [attraction_address] .	[attraction_name] is a nice place in the [value_area] . would you like their location ?
yes [attraction_name] theater s address is [attraction_address] and their telephone number is [attraction_phone] .	[attraction_name] is located at [attraction_address] . their phone number is [attraction_phone] . is there anything else i can help you with ?
okay . glad i could be of help .	you are welcome . have a nice day .
ok , let s narrow this down a bit . where are you traveling to , what day are you traveling , and at what time ?	where are you departing from ?
okay great , there are [value_count] trains leaving after [value_time] . the earliest being [value_time] and arriving by [value_time] . would that work for you ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
how many tickets do you want for this [train_id] train ?	[train_id] leaves at [value_time] . is there anything else i can help you with ?
ok . you are booked . your reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
